product_id,product_name,barcode,brand,image,description,url
61,BÁNH TRUNG THU VỊ GÀ QUAY SIZE LỚN 8 TRỨNG 900G TÂN DÂN LỢI,2414512606_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S3bfd26468f704c539dc77fc65fdad6138.jpg,,//www.lazada.vn/products/pdp-i2414512606.html
62,Bánh Trung Thu Kinh Đô - Bánh Nướng Nhân Mặn 1 Trứng 150G (Gà Quay/ Cua/ Thập Cẩm Lạp Xưởng/ Jambon),1947361637_VNAMZ,Kinh Đô,https://vn-live-01.slatic.net/p/5ba9b8ddb94d42ca0fb94e060e6281ab.jpg,,//www.lazada.vn/products/pdp-i1947361637.html
63,Bánh trung thu nướng/dẻo nhân thập cẩm jambong cổ truyền,1475163789_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/dd53baec6eed208797a706cd1e911f1d.jpg,,//www.lazada.vn/products/pdp-i1475163789.html
64,Bánh trung thu Thuần Chay,3139449361_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/c57be5f744e778791d0b12a887526b88.jpg,,//www.lazada.vn/products/pdp-i3139449361.html
65,[HCM] Bánh trung thu Thập Cẩm Gà Quay 2trứng Tân Dân Lợi 200gr,1859027363_VNAMZ,Đặc sản bến tre,https://vn-live-01.slatic.net/p/67bfd256ac85c74ee8c4389e4511a328.jpg,,//www.lazada.vn/products/pdp-i1859027363.html
66,"(Sỉ) Bánh trung thu nhân trứng muối DATE mới, giá tại xưởng",3152964441_VNAMZ,Thanh Dung,https://filebroker-cdn.lazada.vn/kf/S11c5e8e7040c4f57a471fe9d30357748g.jpg,,//www.lazada.vn/products/pdp-i3152964441.html
67,Bánh Trung thu Tân Xuân 2 trứng - loại 1,2373050025_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/29954eb99beb003f87419de04bb5a6a1.jpg,,//www.lazada.vn/products/pdp-i2373050025.html
68,(Mua 10 Tặng 1)COMBO 10 Chiếc Bánh Trung Thu Mini MIX Vị DATE Mới Nhất 2025,2388224419_VNAMZ,No Brand,https://vn-test-11.slatic.net/p/1d08aedc518bda79fc1bf1b45bbc91ff.jpg,,//www.lazada.vn/products/pdp-i2388224419.html
69,BÁNH TRUNG THU DẺO NHÀ LÀM . BAO NGON,2010086625_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S6341556b075948a589b9a476500304d23.jpg,,//www.lazada.vn/products/pdp-i2010086625.html
70,[BÁNH TRUNG THU] Bánh Nướng Trung Thu Đồng Khánh Dừa Sầu Riêng 1 Trứng (150g) Chính Hiệu Bông Lúa Vàng Được Phân Phối Chính Thúc Bởi Vũ Gia,2387742787_VNAMZ,Vũ Gia,https://vn-live-01.slatic.net/p/98d24a48190c30b106b11ab190c5eb37.png,,//www.lazada.vn/products/pdp-i2387742787.html
71,bánh trung thu Tân Dân Lợi bến tre 200g,2322262184_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/Sfb63161ad1594e4a8ff2c7506f1707b8s.jpg,,//www.lazada.vn/products/pdp-i2322262184.html
72,Bánh trung thu Vạn Long thập cẩm gà quay 4 trứng 600 gr,788544905_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/3ab0f561d50d80844b65454aaa692477.jpg,,//www.lazada.vn/products/pdp-i788544905.html
73,"[Chính Hãng] Bánh Trung Thu Kinh Đô Dòng Bánh Nướng, Dẻo 1 Trứng_150gr+Hộp Đựng",1952067572_VNAMZ,Kinh Đô,https://filebroker-cdn.lazada.vn/kf/S6d22bdc88cb84562a188d2dcae0c98d84.jpg,,//www.lazada.vn/products/pdp-i1952067572.html
74,Bánh Trung Thu Đậu Xanh,1834064601_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/Sf7cbebf9f2ec4bfe8f59508eaab10378v.jpg,,//www.lazada.vn/products/pdp-i1834064601.html
75,"BÁNH TRUNG THU TÂN TÂN HỘP LỚN nhân thập cẩm gà quay 6 trứng , 8 trứng , 10 trứng",2666933656_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/Sf610289515b84edfb8136fc10d2e45d7s.jpg,,//www.lazada.vn/products/pdp-i2666933656.html
76,[BÁNH TRUNG THU CHAY] Bánh Nướng Trung Thu Đồng Khánh Chay Đậu Xanh (150g) Chính Hiệu Bông Lúa Vàng,2000453954_VNAMZ,Vũ Gia,https://vn-live-01.slatic.net/p/5dbc3e83d5381cf63d5da23840268be2.png,,//www.lazada.vn/products/pdp-i2000453954.html
77,Bánh trung thu 2 trứng Tân Xuân Âu Cơ,3130808339_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/e31b32c52a0c31ae4248a4b3335ae429.jpg,,//www.lazada.vn/products/pdp-i3130808339.html
78,Bánh trung thu tân dân lợi 200g bánh,2421380319_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/Se060c8030fcc453d96e333aef23bc546h.jpg,,//www.lazada.vn/products/pdp-i2421380319.html
79,[BÁNH TRUNG THU] Bánh Nướng Trung Thu Đồng Khánh Hạt Sen Trà Xanh Matcha 1 Trứng (150g) Chính Hiệu Bông Lúa Vàng Được Phân Phối Chính Thức Bởi Vũ Gia,2822421144_VNAMZ,VG FARM,https://vn-live-01.slatic.net/p/b73b6a5625e90c1d1e99b3962abdc3af.png,,//www.lazada.vn/products/pdp-i2822421144.html
80,Combo 4 bánh Trung Thu Tân Dân Lợi 200g 2 trứng muối Food,3096891618_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S104e8fdabc914cdf9f8b79c15888b2159.jpg,,//www.lazada.vn/products/pdp-i3096891618.html
81,Bánh Trung Thu Givral -bánh lẻ nhiều lựa chọn 150 GRAM-200GRAM-250GRAM,1495330847_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/fa628f7be10b4bedd172b7032cd7e944.jpg,,//www.lazada.vn/products/pdp-i1495330847.html
82,Bánh trung thu mochi khoai môn trứng muối 300g siêu ngon,2731387248_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/65ea9c31c08c5e4b40836d2d4cf77c1f.jpg,,//www.lazada.vn/products/pdp-i2731387248.html
83,Bánh Trung Thu Truyền Thống Đủ Vị Bánh 150g Không Trứng,2768667641_VNAMZ,TLP,https://vn-live-01.slatic.net/p/7366ab212cb9ca7d1bb9f7a96f60aacd.png,,//www.lazada.vn/products/pdp-i2768667641.html
84,Bánh trung thu Givral. bánh Trăng Ngũ Sắc (bánh lẻ),3149743266_VNAMZ,No Brand,https://sg-test-11.slatic.net/p/5ab0d0254a73e079d3369c6c48a242d7.jpg,,//www.lazada.vn/products/pdp-i3149743266.html
85,BÁNH TRUNG THU TÂN DÂN LỢI 200GR 2 TRỨNG NHIỀU VỊ GÀ QUAY/XÁ XÍU/ĐẬU XANH/KHOAI MÔN/DỪA,2306130091_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/b4acd374741b65bd54cd0d49c2e9262e.jpg,,//www.lazada.vn/products/pdp-i2306130091.html
86,sét 4 bánh trung thu thập cẩm gà quay ít trứng tân tân trọng lượng 700g bánh mềm ít ngọt,2732552432_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S719b17db025641b291ead0fde85ddc093.jpg,,//www.lazada.vn/products/pdp-i2732552432.html
87,[Combo 11 bánh] Combo 10 bánh bánh trung thu truyền thống thanh dung+TẶNG 1 BÁNH NƯỚNG - Tự chọn vị,3164002678_VNAMZ,Thanh Dung,https://sg-test-11.slatic.net/p/3448ef16726820b95c89692cc349c057.jpg,,//www.lazada.vn/products/pdp-i3164002678.html
88,Bánh trung thu Thập Cẩm GÀ QUAY (2 trứng 200gram) Tân Dân Lợi,1451933363_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/fff86118faebf38af6034f334ea34873.jpg,,//www.lazada.vn/products/pdp-i1451933363.html
89,"Combo 4 bánh Trung Thu mềm ngon, ăn chay được",3166758043_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S9f1d91bee1fd4bc496fdeab3cbe518679.jpg,,//www.lazada.vn/products/pdp-i3166758043.html
90,combo 4 bánh trung thu tho phát mã TQ1,3164696479_VNAMZ,KIDO'S,https://filebroker-cdn.lazada.vn/kf/Sabd1653c118d469aaca3d4314cdf91e7t.jpg,,//www.lazada.vn/products/pdp-i3164696479.html
91,Bánh trung thu Givral HẠNH PHÚC 1 (HỘP 4 BÁNH 150GRAM) (Mã 3B-9B-10B-11B),3161074029_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/db395d610a24fc26bf3a477b289b53de.jpg,,//www.lazada.vn/products/pdp-i3161074029.html
92,bánh trung thu,2378192174_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S30c2b410641a4716a7047e4cf003ddffh.jpg,,//www.lazada.vn/products/pdp-i2378192174.html
93,Bánh Trung Thu nhân Thập Cẩm Gà Quay 10 trứng muối Tân Dân Lợi Siêu ngon,2337789060_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S7b464b83bf234d75ad653d630485120eS.jpg,,//www.lazada.vn/products/pdp-i2337789060.html
94,Bánh Trung Thu Lava HongKong Hộp 8 Chiếc Nhân Chảy Có Hộp + Túi Sách Siêu Xinh,2756203371_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/a5c50f6b132e742a772da9bd577801ec.jpg,,//www.lazada.vn/products/pdp-i2756203371.html
95,Bánh trung thu Tân Dân Lợi,2401590076_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/Sc48b291172f8474e9a1cf181a2c5a39bo.jpg,,//www.lazada.vn/products/pdp-i2401590076.html
96,Givral-Bánh Trung Thu Givral combo Trăng Yêu Thương 2 (hộp 6 bánh TRỌNG LƯỢNG 150GR*6),846274488_VNAMZ,No Brand,https://vn-live-01.slatic.net/p/cda13f6abf91ccd73e94267592772dae.jpg,,//www.lazada.vn/products/pdp-i846274488.html
97,Combo [10 bánh] 5gà quay + 5 xá xíu bánh trung thu Tân Dân Lợi 2trứng 200g,2305881173_VNAMZ,No Brand,https://filebroker-cdn.lazada.vn/kf/S23706d486776434486a60b7e5455b557k.jpg,,//www.lazada.vn/products/pdp-i2305881173.html
